date,linear daily rate,continuous daily rate
2003-01-02,6.917e-05,6.6309e-05
2003-01-03,6.917e-05,6.6309e-05
2003-01-06,7.0751e-05,6.7762e-05
2003-01-07,6.9565e-05,6.6673e-05
2003-01-08,6.6403e-05,6.3761e-05
2003-01-09,7.1937e-05,6.885e-05
2003-01-10,7.1146e-05,6.8125e-05
2003-01-13,6.996e-05,6.7036e-05
2003-01-14,6.7984e-05,6.5218e-05
2003-01-15,6.6798e-05,6.4126e-05
2003-01-16,6.7589e-05,6.4854e-05
2003-01-17,6.3241e-05,6.0839e-05
2003-01-21,6.4032e-05,6.157e-05
2003-01-22,6.3241e-05,6.0839e-05
2003-01-23,6.1265e-05,5.9007e-05
2003-01-24,5.8103e-05,5.6067e-05
2003-01-27,5.9289e-05,5.717e-05
2003-01-28,6.0079e-05,5.7906e-05
2003-01-29,6.1265e-05,5.9007e-05
2003-01-30,6.166e-05,5.9373e-05
2003-01-31,6.0474e-05,5.8273e-05
2003-02-03,6.0474e-05,5.8273e-05
2003-02-04,5.7312e-05,5.533e-05
2003-02-05,5.7708e-05,5.5698e-05
2003-02-06,5.5336e-05,5.3485e-05
2003-02-07,5.415e-05,5.2376e-05
2003-02-10,5.415e-05,5.2376e-05
2003-02-11,5.4545e-05,5.2746e-05
2003-02-12,5.2174e-05,5.0524e-05
2003-02-13,5.0988e-05,4.9411e-05
2003-02-14,5.0988e-05,4.9411e-05
2003-02-18,5.0988e-05,4.9411e-05
2003-02-19,4.9407e-05,4.7925e-05
2003-02-20,4.4664e-05,4.3448e-05
2003-02-21,4.4664e-05,4.3448e-05
2003-02-24,4.1107e-05,4.0074e-05
2003-02-25,3.9526e-05,3.8569e-05
2003-02-26,3.9921e-05,3.8946e-05
2003-02-27,3.8735e-05,3.7816e-05
2003-02-28,3.7154e-05,3.6307e-05
2003-03-03,3.6759e-05,3.593e-05
2003-03-04,3.5573e-05,3.4796e-05
2003-03-05,3.5573e-05,3.4796e-05
2003-03-06,3.5573e-05,3.4796e-05
2003-03-07,3.2411e-05,3.1764e-05
2003-03-10,3.1225e-05,3.0624e-05
2003-03-11,3.083e-05,3.0244e-05
2003-03-12,3.083e-05,3.0244e-05
2003-03-13,3.4783e-05,3.4039e-05
2003-03-14,4.5455e-05,4.4196e-05
2003-03-17,4.5455e-05,4.4196e-05
2003-03-18,5.1383e-05,4.9782e-05
2003-03-19,5.4941e-05,5.3116e-05
2003-03-20,5.336e-05,5.1636e-05
2003-03-21,5.6126e-05,5.4224e-05
2003-03-24,5.2174e-05,5.0524e-05
2003-03-25,5.2569e-05,5.0895e-05
2003-03-26,5.0988e-05,4.9411e-05
2003-03-27,4.7826e-05,4.6435e-05
2003-03-28,4.5059e-05,4.3822e-05
2003-03-31,4.4664e-05,4.3448e-05
2003-04-01,4.5059e-05,4.3822e-05
2003-04-02,4.8617e-05,4.718e-05
2003-04-03,4.8617e-05,4.718e-05
2003-04-04,4.9407e-05,4.7925e-05
2003-04-07,5.4545e-05,5.2746e-05
2003-04-08,5.2964e-05,5.1266e-05
2003-04-09,5.2174e-05,5.0524e-05
2003-04-10,4.9407e-05,4.7925e-05
2003-04-11,5.2569e-05,5.0895e-05
2003-04-14,5.3755e-05,5.2006e-05
2003-04-15,5.2964e-05,5.1266e-05
2003-04-16,5.415e-05,5.2376e-05
2003-04-17,5.5731e-05,5.3854e-05
2003-04-21,5.7708e-05,5.5698e-05
2003-04-22,5.9289e-05,5.717e-05
2003-04-23,5.8498e-05,5.6435e-05
2003-04-24,5.7708e-05,5.5698e-05
2003-04-25,5.6126e-05,5.4224e-05
2003-04-28,5.6126e-05,5.4224e-05
2003-04-29,5.8103e-05,5.6067e-05
2003-04-30,5.5336e-05,5.3485e-05
2003-05-01,6.0079e-05,5.7906e-05
2003-05-02,6.166e-05,5.9373e-05
2003-05-05,5.415e-05,5.2376e-05
2003-05-06,5.2964e-05,5.1266e-05
2003-05-07,4.9802e-05,4.8297e-05
2003-05-08,5.0593e-05,4.904e-05
2003-05-09,4.7826e-05,4.6435e-05
2003-05-12,4.7826e-05,4.6435e-05
2003-05-13,4.7036e-05,4.5689e-05
2003-05-14,4.5455e-05,4.4196e-05
2003-05-15,4.4664e-05,4.3448e-05
2003-05-16,4.4269e-05,4.3074e-05
2003-05-19,4.2292e-05,4.12e-05
2003-05-20,3.913e-05,3.8193e-05
2003-05-21,4.0711e-05,3.9698e-05
2003-05-22,4.0316e-05,3.9322e-05
2003-05-23,4.0316e-05,3.9322e-05
2003-05-27,4.3083e-05,4.195e-05
2003-05-28,4.4269e-05,4.3074e-05
2003-05-29,4.1107e-05,4.0074e-05
2003-05-30,4.1107e-05,4.0074e-05
2003-06-02,4.2688e-05,4.1575e-05
2003-06-03,3.9526e-05,3.8569e-05
2003-06-04,3.7154e-05,3.6307e-05
2003-06-05,3.7154e-05,3.6307e-05
2003-06-06,3.7945e-05,3.7062e-05
2003-06-09,3.4783e-05,3.4039e-05
2003-06-10,3.2016e-05,3.1384e-05
2003-06-11,3.1621e-05,3.1005e-05
2003-06-12,3.083e-05,3.0244e-05
2003-06-13,2.8063e-05,2.7577e-05
2003-06-16,3.1225e-05,3.0624e-05
2003-06-17,3.5968e-05,3.5174e-05
2003-06-18,3.8735e-05,3.7816e-05
2003-06-19,3.5178e-05,3.4418e-05
2003-06-20,3.6364e-05,3.5552e-05
2003-06-23,3.4783e-05,3.4039e-05
2003-06-24,3.3202e-05,3.2523e-05
2003-06-25,3.4387e-05,3.366e-05
2003-06-26,4.0316e-05,3.9322e-05
2003-06-27,4.1107e-05,4.0074e-05
2003-06-30,3.9921e-05,3.8946e-05
2003-07-01,4.0711e-05,3.9698e-05
2003-07-02,4.1107e-05,4.0074e-05
2003-07-03,4.3874e-05,4.2699e-05
2003-07-07,4.7036e-05,4.5689e-05
2003-07-08,4.9012e-05,4.7553e-05
2003-07-09,4.6245e-05,4.4943e-05
2003-07-10,4.5059e-05,4.3822e-05
2003-07-11,4.3478e-05,4.2325e-05
2003-07-14,4.4664e-05,4.3448e-05
2003-07-15,5.0593e-05,4.904e-05
2003-07-16,5.1779e-05,5.0153e-05
2003-07-17,5.1779e-05,5.0153e-05
2003-07-18,5.0593e-05,4.904e-05
2003-07-21,5.8103e-05,5.6067e-05
2003-07-22,5.8498e-05,5.6435e-05
2003-07-23,5.415e-05,5.2376e-05
2003-07-24,5.5731e-05,5.3854e-05
2003-07-25,5.2964e-05,5.1266e-05
2003-07-28,5.8893e-05,5.6803e-05
2003-07-29,6.4427e-05,6.1936e-05
2003-07-30,6.087e-05,5.864e-05
2003-07-31,6.4427e-05,6.1936e-05
2003-08-01,6.4032e-05,6.157e-05
2003-08-04,6.0079e-05,5.7906e-05
2003-08-05,6.4032e-05,6.157e-05
2003-08-06,6.0474e-05,5.8273e-05
2003-08-07,5.5731e-05,5.3854e-05
2003-08-08,5.6522e-05,5.4593e-05
2003-08-11,5.6917e-05,5.4961e-05
2003-08-12,5.6126e-05,5.4224e-05
2003-08-13,6.1265e-05,5.9007e-05
2003-08-14,6.0474e-05,5.8273e-05
2003-08-15,5.9289e-05,5.717e-05
2003-08-18,5.8893e-05,5.6803e-05
2003-08-19,5.5336e-05,5.3485e-05
2003-08-20,5.5731e-05,5.3854e-05
2003-08-21,5.7312e-05,5.533e-05
2003-08-22,5.6126e-05,5.4224e-05
2003-08-25,5.8893e-05,5.6803e-05
2003-08-26,5.8103e-05,5.6067e-05
2003-08-27,6.087e-05,5.864e-05
2003-08-28,5.6917e-05,5.4961e-05
2003-08-29,5.8103e-05,5.6067e-05
2003-09-02,6.4427e-05,6.1936e-05
2003-09-03,6.2451e-05,6.0106e-05
2003-09-04,5.8893e-05,5.6803e-05
2003-09-05,5.1779e-05,5.0153e-05
2003-09-08,5.4545e-05,5.2746e-05
2003-09-09,5.2964e-05,5.1266e-05
2003-09-10,5.0593e-05,4.904e-05
2003-09-11,5.2174e-05,5.0524e-05
2003-09-12,5.0198e-05,4.8668e-05
2003-09-15,4.9407e-05,4.7925e-05
2003-09-16,5.2174e-05,5.0524e-05
2003-09-17,5.0988e-05,4.9411e-05
2003-09-18,5.1383e-05,4.9782e-05
2003-09-19,5.1383e-05,4.9782e-05
2003-09-22,5.2174e-05,5.0524e-05
2003-09-23,5.0988e-05,4.9411e-05
2003-09-24,4.7826e-05,4.6435e-05
2003-09-25,4.5059e-05,4.3822e-05
2003-09-26,4.1107e-05,4.0074e-05
2003-09-29,4.2292e-05,4.12e-05
2003-09-30,3.913e-05,3.8193e-05
2003-10-01,3.9526e-05,3.8569e-05
2003-10-02,4.2292e-05,4.12e-05
2003-10-03,4.8617e-05,4.718e-05
2003-10-06,4.7036e-05,4.5689e-05
2003-10-07,4.9012e-05,4.7553e-05
2003-10-08,4.9407e-05,4.7925e-05
2003-10-09,4.9407e-05,4.7925e-05
2003-10-10,4.664e-05,4.5316e-05
2003-10-14,4.8617e-05,4.718e-05
2003-10-15,5.0593e-05,4.904e-05
2003-10-16,5.2174e-05,5.0524e-05
2003-10-17,4.9802e-05,4.8297e-05
2003-10-20,5.0198e-05,4.8668e-05
2003-10-21,5.0198e-05,4.8668e-05
2003-10-22,4.9012e-05,4.7553e-05
2003-10-23,4.8617e-05,4.718e-05
2003-10-24,4.5059e-05,4.3822e-05
2003-10-27,4.7036e-05,4.5689e-05
2003-10-28,4.3874e-05,4.2699e-05
2003-10-29,4.6245e-05,4.4943e-05
2003-10-30,4.9012e-05,4.7553e-05
2003-10-31,4.7826e-05,4.6435e-05
2003-11-03,5.0198e-05,4.8668e-05
2003-11-04,4.8221e-05,4.6808e-05
2003-11-05,5.2964e-05,5.1266e-05
2003-11-06,5.5731e-05,5.3854e-05
2003-11-07,5.6126e-05,5.4224e-05
2003-11-10,5.5336e-05,5.3485e-05
2003-11-12,5.3755e-05,5.2006e-05
2003-11-13,4.9012e-05,4.7553e-05
2003-11-14,4.6245e-05,4.4943e-05
2003-11-17,4.4269e-05,4.3074e-05
2003-11-18,4.5059e-05,4.3822e-05
2003-11-19,4.8221e-05,4.6808e-05
2003-11-20,4.8617e-05,4.718e-05
2003-11-21,4.8617e-05,4.718e-05
2003-11-24,4.9802e-05,4.8297e-05
2003-11-25,4.7826e-05,4.6435e-05
2003-11-26,4.9802e-05,4.8297e-05
2003-11-28,5.3755e-05,5.2006e-05
2003-12-01,5.6126e-05,5.4224e-05
2003-12-02,5.4545e-05,5.2746e-05
2003-12-03,5.5336e-05,5.3485e-05
2003-12-04,5.336e-05,5.1636e-05
2003-12-05,4.7431e-05,4.6062e-05
2003-12-08,4.8221e-05,4.6808e-05
2003-12-09,4.9012e-05,4.7553e-05
2003-12-10,4.7036e-05,4.5689e-05
2003-12-11,4.3478e-05,4.2325e-05
2003-12-12,4.4664e-05,4.3448e-05
2003-12-15,4.664e-05,4.5316e-05
2003-12-16,4.7036e-05,4.5689e-05
2003-12-17,4.664e-05,4.5316e-05
2003-12-18,4.7431e-05,4.6062e-05
2003-12-19,4.664e-05,4.5316e-05
2003-12-22,4.7826e-05,4.6435e-05
2003-12-23,4.9802e-05,4.8297e-05
2003-12-24,4.7036e-05,4.5689e-05
2003-12-26,4.585e-05,4.4569e-05
2003-12-29,4.7826e-05,4.6435e-05
2003-12-30,4.8617e-05,4.718e-05
2003-12-31,4.8221e-05,4.6808e-05
2004-01-02,5.0593e-05,4.904e-05
2004-01-05,5.1383e-05,4.9782e-05
2004-01-06,4.7826e-05,4.6435e-05
2004-01-07,4.7431e-05,4.6062e-05
2004-01-08,4.9407e-05,4.7925e-05
2004-01-09,4.4269e-05,4.3074e-05
2004-01-12,4.3874e-05,4.2699e-05
2004-01-13,4.0711e-05,3.9698e-05
2004-01-14,4.1502e-05,4.0449e-05
2004-01-15,3.9921e-05,3.8946e-05
2004-01-16,4.0316e-05,3.9322e-05
2004-01-20,3.9921e-05,3.8946e-05
2004-01-21,3.7945e-05,3.7062e-05
2004-01-22,3.7154e-05,3.6307e-05
2004-01-23,3.9921e-05,3.8946e-05
2004-01-26,4.2292e-05,4.12e-05
2004-01-27,3.8735e-05,3.7816e-05
2004-01-28,4.3083e-05,4.195e-05
2004-01-29,4.2292e-05,4.12e-05
2004-01-30,3.9921e-05,3.8946e-05
2004-02-02,3.7945e-05,3.7062e-05
2004-02-03,3.6759e-05,3.593e-05
2004-02-04,3.7549e-05,3.6685e-05
2004-02-05,3.913e-05,3.8193e-05
2004-02-06,3.7549e-05,3.6685e-05
2004-02-09,3.6364e-05,3.5552e-05
2004-02-10,3.7945e-05,3.7062e-05
2004-02-11,3.4783e-05,3.4039e-05
2004-02-12,3.5573e-05,3.4796e-05
2004-02-13,3.3597e-05,3.2903e-05
2004-02-17,3.3202e-05,3.2523e-05
2004-02-18,3.3202e-05,3.2523e-05
2004-02-19,3.2411e-05,3.1764e-05
2004-02-20,3.3202e-05,3.2523e-05
2004-02-23,3.1621e-05,3.1005e-05
2004-02-24,3.083e-05,3.0244e-05
2004-02-25,2.9249e-05,2.8721e-05
2004-02-26,2.8458e-05,2.7958e-05
2004-02-27,2.4901e-05,2.4517e-05
2004-03-01,2.2925e-05,2.2599e-05
2004-03-02,2.4506e-05,2.4134e-05
2004-03-03,2.5296e-05,2.49e-05
2004-03-04,2.6482e-05,2.6048e-05
2004-03-05,2.0949e-05,2.0676e-05
2004-03-08,1.9368e-05,1.9134e-05
2004-03-09,1.8972e-05,1.8748e-05
2004-03-10,2.0949e-05,2.0676e-05
2004-03-11,2.253e-05,2.2215e-05
2004-03-12,2.332e-05,2.2983e-05
2004-03-15,2.1344e-05,2.1061e-05
2004-03-16,1.7787e-05,1.7589e-05
2004-03-17,1.5415e-05,1.5267e-05
2004-03-18,1.581e-05,1.5654e-05
2004-03-19,1.8972e-05,1.8748e-05
2004-03-22,1.7787e-05,1.7589e-05
2004-03-23,1.7787e-05,1.7589e-05
2004-03-24,1.6206e-05,1.6042e-05
2004-03-25,1.7391e-05,1.7203e-05
2004-03-26,2.0158e-05,1.9905e-05
2004-03-29,2.1739e-05,2.1446e-05
2004-03-30,2.253e-05,2.2215e-05
2004-03-31,2.0158e-05,1.9905e-05
2004-04-01,2.0949e-05,2.0676e-05
2004-04-02,3.0435e-05,2.9864e-05
2004-04-05,3.3202e-05,3.2523e-05
2004-04-06,3.2411e-05,3.1764e-05
2004-04-07,3.5968e-05,3.5174e-05
2004-04-08,3.4783e-05,3.4039e-05
2004-04-12,3.5968e-05,3.5174e-05
2004-04-13,3.8735e-05,3.7816e-05
2004-04-14,3.9921e-05,3.8946e-05
2004-04-15,4.0711e-05,3.9698e-05
2004-04-16,3.7549e-05,3.6685e-05
2004-04-19,3.7945e-05,3.7062e-05
2004-04-20,4.2292e-05,4.12e-05
2004-04-21,4.2292e-05,4.12e-05
2004-04-22,4.3478e-05,4.2325e-05
2004-04-23,5.0988e-05,4.9411e-05
2004-04-26,4.7431e-05,4.6062e-05
2004-04-27,4.5059e-05,4.3822e-05
2004-04-28,4.9802e-05,4.8297e-05
2004-04-29,5.2174e-05,5.0524e-05
2004-04-30,5.0988e-05,4.9411e-05
2004-05-03,5.0593e-05,4.904e-05
2004-05-04,4.9802e-05,4.8297e-05
2004-05-05,5.0988e-05,4.9411e-05
2004-05-06,5.2964e-05,5.1266e-05
2004-05-07,5.9289e-05,5.717e-05
2004-05-10,6.0474e-05,5.8273e-05
2004-05-11,5.8893e-05,5.6803e-05
2004-05-12,5.6126e-05,5.4224e-05
2004-05-13,5.6522e-05,5.4593e-05
2004-05-14,5.5731e-05,5.3854e-05
2004-05-17,5.2569e-05,5.0895e-05
2004-05-18,5.2569e-05,5.0895e-05
2004-05-19,5.2174e-05,5.0524e-05
2004-05-20,4.9407e-05,4.7925e-05
2004-05-21,5.2964e-05,5.1266e-05
2004-05-24,5.0198e-05,4.8668e-05
2004-05-25,5.0988e-05,4.9411e-05
2004-05-26,4.8617e-05,4.718e-05
2004-05-27,4.7036e-05,4.5689e-05
2004-05-28,4.9802e-05,4.8297e-05
2004-06-01,4.8221e-05,4.6808e-05
2004-06-02,5.0988e-05,4.9411e-05
2004-06-03,5.1779e-05,5.0153e-05
2004-06-04,5.415e-05,5.2376e-05
2004-06-07,5.415e-05,5.2376e-05
2004-06-08,5.6522e-05,5.4593e-05
2004-06-09,5.8103e-05,5.6067e-05
2004-06-10,5.7312e-05,5.533e-05
2004-06-14,6.1265e-05,5.9007e-05
2004-06-15,5.4545e-05,5.2746e-05
2004-06-16,5.6522e-05,5.4593e-05
2004-06-17,5.6126e-05,5.4224e-05
2004-06-18,5.5336e-05,5.3485e-05
2004-06-21,5.5336e-05,5.3485e-05
2004-06-22,5.5731e-05,5.3854e-05
2004-06-23,5.6126e-05,5.4224e-05
2004-06-24,5.5336e-05,5.3485e-05
2004-06-25,5.6522e-05,5.4593e-05
2004-06-28,6.0079e-05,5.7906e-05
2004-06-29,5.9289e-05,5.717e-05
2004-06-30,5.4545e-05,5.2746e-05
2004-07-01,5.1383e-05,4.9782e-05
2004-07-02,4.7826e-05,4.6435e-05
2004-07-06,4.8617e-05,4.718e-05
2004-07-07,4.8617e-05,4.718e-05
2004-07-08,4.8221e-05,4.6808e-05
2004-07-09,4.8617e-05,4.718e-05
2004-07-12,4.9012e-05,4.7553e-05
2004-07-13,4.9802e-05,4.8297e-05
2004-07-14,5.0198e-05,4.8668e-05
2004-07-15,5.0198e-05,4.8668e-05
2004-07-16,4.7036e-05,4.5689e-05
2004-07-19,4.7826e-05,4.6435e-05
2004-07-20,5.2174e-05,5.0524e-05
2004-07-21,5.336e-05,5.1636e-05
2004-07-22,5.2964e-05,5.1266e-05
2004-07-23,5.1779e-05,5.0153e-05
2004-07-26,5.415e-05,5.2376e-05
2004-07-27,5.8103e-05,5.6067e-05
2004-07-28,5.6126e-05,5.4224e-05
2004-07-29,5.415e-05,5.2376e-05
2004-07-30,5.1383e-05,4.9782e-05
2004-08-02,4.9802e-05,4.8297e-05
2004-08-03,4.9012e-05,4.7553e-05
2004-08-04,5.0198e-05,4.8668e-05
2004-08-05,4.8617e-05,4.718e-05
2004-08-06,4.1897e-05,4.0825e-05
2004-08-09,4.2688e-05,4.1575e-05
2004-08-10,4.6245e-05,4.4943e-05
2004-08-11,4.4664e-05,4.3448e-05
2004-08-12,4.2292e-05,4.12e-05
2004-08-13,3.9921e-05,3.8946e-05
2004-08-16,4.1897e-05,4.0825e-05
2004-08-17,4.1897e-05,4.0825e-05
2004-08-18,4.3083e-05,4.195e-05
2004-08-19,3.9526e-05,3.8569e-05
2004-08-20,4.1897e-05,4.0825e-05
2004-08-23,4.4664e-05,4.3448e-05
2004-08-24,4.585e-05,4.4569e-05
2004-08-25,4.6245e-05,4.4943e-05
2004-08-26,4.5059e-05,4.3822e-05
2004-08-27,4.5059e-05,4.3822e-05
2004-08-30,4.4269e-05,4.3074e-05
2004-08-31,4.1897e-05,4.0825e-05
2004-09-01,4.1107e-05,4.0074e-05
2004-09-02,4.2688e-05,4.1575e-05
2004-09-03,4.585e-05,4.4569e-05
2004-09-07,4.5059e-05,4.3822e-05
2004-09-08,4.3478e-05,4.2325e-05
2004-09-09,4.3874e-05,4.2699e-05
2004-09-10,4.5059e-05,4.3822e-05
2004-09-13,4.3874e-05,4.2699e-05
2004-09-14,4.3874e-05,4.2699e-05
2004-09-15,4.585e-05,4.4569e-05
2004-09-16,4.4269e-05,4.3074e-05
2004-09-17,4.6245e-05,4.4943e-05
2004-09-20,4.3083e-05,4.195e-05
2004-09-21,4.5059e-05,4.3822e-05
2004-09-22,4.3083e-05,4.195e-05
2004-09-23,4.3874e-05,4.2699e-05
2004-09-24,4.4664e-05,4.3448e-05
2004-09-27,4.1107e-05,4.0074e-05
2004-09-28,3.9526e-05,3.8569e-05
2004-09-29,4.2292e-05,4.12e-05
2004-09-30,4.1502e-05,4.0449e-05
2004-10-01,4.3083e-05,4.195e-05
2004-10-04,4.4664e-05,4.3448e-05
2004-10-05,4.3874e-05,4.2699e-05
2004-10-06,4.664e-05,4.5316e-05
2004-10-07,4.664e-05,4.5316e-05
2004-10-08,4.2292e-05,4.12e-05
2004-10-12,4.1107e-05,4.0074e-05
2004-10-13,3.9526e-05,3.8569e-05
2004-10-14,3.7154e-05,3.6307e-05
2004-10-15,3.834e-05,3.7439e-05
2004-10-18,3.913e-05,3.8193e-05
2004-10-19,3.913e-05,3.8193e-05
2004-10-20,3.6364e-05,3.5552e-05
2004-10-21,3.3597e-05,3.2903e-05
2004-10-22,3.2806e-05,3.2144e-05
2004-10-25,3.2806e-05,3.2144e-05
2004-10-26,3.2016e-05,3.1384e-05
2004-10-27,3.5573e-05,3.4796e-05
2004-10-28,3.3597e-05,3.2903e-05
2004-10-29,3.2016e-05,3.1384e-05
2004-11-01,3.3202e-05,3.2523e-05
2004-11-02,3.083e-05,3.0244e-05
2004-11-03,3.083e-05,3.0244e-05
2004-11-04,3.3202e-05,3.2523e-05
2004-11-05,3.5968e-05,3.5174e-05
2004-11-08,3.6364e-05,3.5552e-05
2004-11-09,3.7945e-05,3.7062e-05
2004-11-10,3.834e-05,3.7439e-05
2004-11-12,3.7154e-05,3.6307e-05
2004-11-15,3.5968e-05,3.5174e-05
2004-11-16,3.6364e-05,3.5552e-05
2004-11-17,3.3992e-05,3.3282e-05
2004-11-18,3.4783e-05,3.4039e-05
2004-11-19,3.6759e-05,3.593e-05
2004-11-22,3.5178e-05,3.4418e-05
2004-11-23,3.6759e-05,3.593e-05
2004-11-24,3.6759e-05,3.593e-05
2004-11-26,3.7154e-05,3.6307e-05
2004-11-29,3.8735e-05,3.7816e-05
2004-11-30,3.7945e-05,3.7062e-05
2004-12-01,3.913e-05,3.8193e-05
2004-12-02,4.0711e-05,3.9698e-05
2004-12-03,3.6759e-05,3.593e-05
2004-12-06,3.6759e-05,3.593e-05
2004-12-07,3.7154e-05,3.6307e-05
2004-12-08,3.4387e-05,3.366e-05
2004-12-09,3.5573e-05,3.4796e-05
2004-12-10,3.6759e-05,3.593e-05
2004-12-13,3.6364e-05,3.5552e-05
2004-12-14,3.5178e-05,3.4418e-05
2004-12-15,3.2806e-05,3.2144e-05
2004-12-16,3.5573e-05,3.4796e-05
2004-12-17,3.5573e-05,3.4796e-05
2004-12-20,3.5178e-05,3.4418e-05
2004-12-21,3.3992e-05,3.3282e-05
2004-12-22,3.5178e-05,3.4418e-05
2004-12-23,3.4783e-05,3.4039e-05
2004-12-27,3.7154e-05,3.6307e-05
2004-12-28,3.7549e-05,3.6685e-05
2004-12-29,3.913e-05,3.8193e-05
2004-12-30,3.834e-05,3.7439e-05
2004-12-31,3.913e-05,3.8193e-05
2005-01-03,4.0316e-05,3.9322e-05
2005-01-04,4.3478e-05,4.2325e-05
2005-01-05,4.4664e-05,4.3448e-05
2005-01-06,4.4269e-05,4.3074e-05
2005-01-07,4.585e-05,4.4569e-05
2005-01-10,4.4664e-05,4.3448e-05
2005-01-11,4.4664e-05,4.3448e-05
2005-01-12,4.4269e-05,4.3074e-05
2005-01-13,4.2688e-05,4.1575e-05
2005-01-14,4.4664e-05,4.3448e-05
2005-01-18,4.5455e-05,4.4196e-05
2005-01-19,4.6245e-05,4.4943e-05
2005-01-20,4.585e-05,4.4569e-05
2005-01-21,4.5059e-05,4.3822e-05
2005-01-24,4.4664e-05,4.3448e-05
2005-01-25,4.585e-05,4.4569e-05
2005-01-26,4.5455e-05,4.4196e-05
2005-01-27,4.585e-05,4.4569e-05
2005-01-28,4.3874e-05,4.2699e-05
2005-01-31,4.4664e-05,4.3448e-05
2005-02-01,4.5455e-05,4.4196e-05
2005-02-02,4.664e-05,4.5316e-05
2005-02-03,4.7431e-05,4.6062e-05
2005-02-04,4.3874e-05,4.2699e-05
2005-02-07,4.3874e-05,4.2699e-05
2005-02-08,4.2292e-05,4.12e-05
2005-02-09,3.7549e-05,3.6685e-05
2005-02-10,3.913e-05,3.8193e-05
2005-02-11,3.9526e-05,3.8569e-05
2005-02-14,3.8735e-05,3.7816e-05
2005-02-15,4.1897e-05,4.0825e-05
2005-02-16,4.3478e-05,4.2325e-05
2005-02-17,4.2688e-05,4.1575e-05
2005-02-18,4.2688e-05,4.1575e-05
2005-02-22,4.2292e-05,4.12e-05
2005-02-23,4.1897e-05,4.0825e-05
2005-02-24,4.3478e-05,4.2325e-05
2005-02-25,4.3874e-05,4.2699e-05
2005-02-28,4.664e-05,4.5316e-05
2005-03-01,4.6245e-05,4.4943e-05
2005-03-02,4.5059e-05,4.3822e-05
2005-03-03,4.5455e-05,4.4196e-05
2005-03-04,4.4269e-05,4.3074e-05
2005-03-07,4.4664e-05,4.3448e-05
2005-03-08,4.585e-05,4.4569e-05
2005-03-09,4.8617e-05,4.718e-05
2005-03-10,4.9407e-05,4.7925e-05
2005-03-11,5.2964e-05,5.1266e-05
2005-03-14,5.2964e-05,5.1266e-05
2005-03-15,5.2964e-05,5.1266e-05
2005-03-16,5.0988e-05,4.9411e-05
2005-03-17,4.8617e-05,4.718e-05
2005-03-18,4.9802e-05,4.8297e-05
2005-03-21,5.0593e-05,4.904e-05
2005-03-22,5.415e-05,5.2376e-05
2005-03-23,5.6917e-05,5.4961e-05
2005-03-24,5.7312e-05,5.533e-05
2005-03-28,5.8498e-05,5.6435e-05
2005-03-29,5.7312e-05,5.533e-05
2005-03-30,5.6126e-05,5.4224e-05
2005-03-31,5.1779e-05,5.0153e-05
2005-04-01,5.0593e-05,4.904e-05
2005-04-04,5.0593e-05,4.904e-05
2005-04-05,5.2174e-05,5.0524e-05
2005-04-06,5.1383e-05,4.9782e-05
2005-04-07,5.3755e-05,5.2006e-05
2005-04-08,5.415e-05,5.2376e-05
2005-04-11,5.336e-05,5.1636e-05
2005-04-12,5.0988e-05,4.9411e-05
2005-04-13,5.1779e-05,5.0153e-05
2005-04-14,4.9802e-05,4.8297e-05
2005-04-15,4.7431e-05,4.6062e-05
2005-04-18,4.7036e-05,4.5689e-05
2005-04-19,4.4664e-05,4.3448e-05
2005-04-20,4.3874e-05,4.2699e-05
2005-04-21,4.6245e-05,4.4943e-05
2005-04-22,4.3874e-05,4.2699e-05
2005-04-25,4.5455e-05,4.4196e-05
2005-04-26,4.6245e-05,4.4943e-05
2005-04-27,4.6245e-05,4.4943e-05
2005-04-28,4.3874e-05,4.2699e-05
2005-04-29,4.6245e-05,4.4943e-05
2005-05-02,4.664e-05,4.5316e-05
2005-05-03,4.9012e-05,4.7553e-05
2005-05-04,4.7826e-05,4.6435e-05
2005-05-05,4.664e-05,4.5316e-05
2005-05-06,5.0198e-05,4.8668e-05
2005-05-09,5.0593e-05,4.904e-05
2005-05-10,4.9012e-05,4.7553e-05
2005-05-11,4.9012e-05,4.7553e-05
2005-05-12,5.0198e-05,4.8668e-05
2005-05-13,5.1383e-05,4.9782e-05
2005-05-16,5.1383e-05,4.9782e-05
2005-05-17,5.0593e-05,4.904e-05
2005-05-18,5.0593e-05,4.904e-05
2005-05-19,5.2964e-05,5.1266e-05
2005-05-20,5.2569e-05,5.0895e-05
2005-05-23,5.2569e-05,5.0895e-05
2005-05-24,5.1383e-05,4.9782e-05
2005-05-25,5.1779e-05,5.0153e-05
2005-05-26,5.336e-05,5.1636e-05
2005-05-27,5.2174e-05,5.0524e-05
2005-05-31,5.0988e-05,4.9411e-05
2005-06-01,4.7036e-05,4.5689e-05
2005-06-02,4.8617e-05,4.718e-05
2005-06-03,5.1779e-05,5.0153e-05
2005-06-06,5.1383e-05,4.9782e-05
2005-06-07,5.1779e-05,5.0153e-05
2005-06-08,5.2964e-05,5.1266e-05
2005-06-09,5.415e-05,5.2376e-05
2005-06-10,5.8103e-05,5.6067e-05
2005-06-13,5.8893e-05,5.6803e-05
2005-06-14,5.9289e-05,5.717e-05
2005-06-15,6.0079e-05,5.7906e-05
